*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase4_core0.trace.xz
Heartbeat CPU  1 instructions:    1000000 cycles:     451747 heartbeat IPC: 2.21363 cumulative IPC: 2.21363 (Simulation time: 0 hr 0 min 10 sec) 
Heartbeat CPU  0 instructions:    1000002 cycles:     500645 heartbeat IPC: 1.99743 cumulative IPC: 1.99743 (Simulation time: 0 hr 0 min 11 sec) 
Heartbeat CPU  3 instructions:    2000001 cycles:     777971 heartbeat IPC: 2.59354 cumulative IPC: 2.57079 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  2 instructions:    2000002 cycles:     813936 heartbeat IPC: 2.57353 cumulative IPC: 2.45720 (Simulation time: 0 hr 0 min 19 sec) 
Heartbeat CPU  1 instructions:    2000002 cycles:     881788 heartbeat IPC: 2.32536 cumulative IPC: 2.26812 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  0 instructions:    2000003 cycles:     930496 heartbeat IPC: 2.32639 cumulative IPC: 2.14939 (Simulation time: 0 hr 0 min 22 sec) 
Heartbeat CPU  3 instructions:    3000002 cycles:    1163768 heartbeat IPC: 2.59204 cumulative IPC: 2.57784 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  2 instructions:    3000002 cycles:    1201287 heartbeat IPC: 2.58164 cumulative IPC: 2.49732 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  1 instructions:    3000000 cycles:    1328010 heartbeat IPC: 2.24103 cumulative IPC: 2.25902 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  0 instructions:    3000000 cycles:    1366510 heartbeat IPC: 2.29350 cumulative IPC: 2.19537 (Simulation time: 0 hr 0 min 31 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    1550162 heartbeat IPC: 2.58803 cumulative IPC: 2.58038 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  2 instructions:    4000000 cycles:    1581008 heartbeat IPC: 2.63351 cumulative IPC: 2.53003 (Simulation time: 0 hr 0 min 37 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    1752809 heartbeat IPC: 2.35405 cumulative IPC: 2.28205 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    1798338 heartbeat IPC: 2.31574 cumulative IPC: 2.22428 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  3 instructions:    5000001 cycles:    1935591 heartbeat IPC: 2.59451 cumulative IPC: 2.58319 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  2 instructions:    5000000 cycles:    1970144 heartbeat IPC: 2.56980 cumulative IPC: 2.53789 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:    5000002 cycles:    2234963 heartbeat IPC: 2.29030 cumulative IPC: 2.23717 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  1 instructions:    5000003 cycles:    2250370 heartbeat IPC: 2.00981 cumulative IPC: 2.22186 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  3 instructions:    6000002 cycles:    2321255 heartbeat IPC: 2.59293 cumulative IPC: 2.58481 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  2 instructions:    6000003 cycles:    2350761 heartbeat IPC: 2.62732 cumulative IPC: 2.55237 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  1 instructions:    6000000 cycles:    2676713 heartbeat IPC: 2.34552 cumulative IPC: 2.24156 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  3 instructions:    7000003 cycles:    2709575 heartbeat IPC: 2.57520 cumulative IPC: 2.58343 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  2 instructions:    7000002 cycles:    2752446 heartbeat IPC: 2.48951 cumulative IPC: 2.54319 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    2836949 heartbeat IPC: 1.66116 cumulative IPC: 2.11495 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    3094754 heartbeat IPC: 2.59619 cumulative IPC: 2.58502 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  1 instructions:    7000003 cycles:    3098437 heartbeat IPC: 2.37123 cumulative IPC: 2.25920 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    3134163 heartbeat IPC: 2.61974 cumulative IPC: 2.55252 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3281810 heartbeat IPC: 2.24790 cumulative IPC: 2.13297 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  3 instructions:    9000000 cycles:    3479159 heartbeat IPC: 2.60142 cumulative IPC: 2.58683 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    3517471 heartbeat IPC: 2.60887 cumulative IPC: 2.55866 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    3518255 heartbeat IPC: 2.38198 cumulative IPC: 2.27385 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3719232 heartbeat IPC: 2.28611 cumulative IPC: 2.15098 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  3 instructions:   10000003 cycles:    3864121 heartbeat IPC: 2.59767 cumulative IPC: 2.58791 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  2 instructions:   10000001 cycles:    3895558 heartbeat IPC: 2.64490 cumulative IPC: 2.56703 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  1 instructions:    9000001 cycles:    3942311 heartbeat IPC: 2.35818 cumulative IPC: 2.28293 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:    9000003 cycles:    4164725 heartbeat IPC: 2.24471 cumulative IPC: 2.16101 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  3 instructions:   11000000 cycles:    4250278 heartbeat IPC: 2.58961 cumulative IPC: 2.58807 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  2 instructions:   11000003 cycles:    4279033 heartbeat IPC: 2.60774 cumulative IPC: 2.57067 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  1 instructions:   10000003 cycles:    4529408 heartbeat IPC: 1.70330 cumulative IPC: 2.20779 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:    4623376 heartbeat IPC: 2.18030 cumulative IPC: 2.16292 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    4635475 heartbeat IPC: 2.59607 cumulative IPC: 2.58873 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    4657576 heartbeat IPC: 2.64170 cumulative IPC: 2.57645 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  1 instructions:   11000002 cycles:    4961301 heartbeat IPC: 2.31539 cumulative IPC: 2.21716 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    5021570 heartbeat IPC: 2.59004 cumulative IPC: 2.58883 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    5057611 heartbeat IPC: 2.49978 cumulative IPC: 2.57038 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5099879 heartbeat IPC: 2.09862 cumulative IPC: 2.15691 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    5391777 heartbeat IPC: 2.32301 cumulative IPC: 2.22561 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  3 instructions:   14000001 cycles:    5406845 heartbeat IPC: 2.59555 cumulative IPC: 2.58931 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  2 instructions:   14000003 cycles:    5445335 heartbeat IPC: 2.57916 cumulative IPC: 2.57101 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    5543907 heartbeat IPC: 2.25211 cumulative IPC: 2.16454 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  3 instructions:   15000000 cycles:    5793059 heartbeat IPC: 2.58924 cumulative IPC: 2.58931 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  2 instructions:   15000000 cycles:    5828208 heartbeat IPC: 2.61182 cumulative IPC: 2.57369 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  1 instructions:   13000001 cycles:    5842073 heartbeat IPC: 2.22076 cumulative IPC: 2.22524 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   13000000 cycles:    6011276 heartbeat IPC: 2.13964 cumulative IPC: 2.16260 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    6176516 heartbeat IPC: 2.60785 cumulative IPC: 2.59046 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    6210328 heartbeat IPC: 2.61698 cumulative IPC: 2.57635 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  1 instructions:   14000000 cycles:    6323556 heartbeat IPC: 2.07691 cumulative IPC: 2.21394 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    6446442 heartbeat IPC: 2.29798 cumulative IPC: 2.17174 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  3 instructions:   17000000 cycles:    6561772 heartbeat IPC: 2.59568 cumulative IPC: 2.59076 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  2 instructions:   17000003 cycles:    6596497 heartbeat IPC: 2.58955 cumulative IPC: 2.57713 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  1 instructions:   15000002 cycles:    6775372 heartbeat IPC: 2.21329 cumulative IPC: 2.21390 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:   15000000 cycles:    6881761 heartbeat IPC: 2.29716 cumulative IPC: 2.17967 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  3 instructions:   18000003 cycles:    6945204 heartbeat IPC: 2.60803 cumulative IPC: 2.59172 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  2 instructions:   18000002 cycles:    6978712 heartbeat IPC: 2.61633 cumulative IPC: 2.57927 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    7227738 heartbeat IPC: 2.21059 cumulative IPC: 2.21369 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  3 instructions:   19000003 cycles:    7327564 heartbeat IPC: 2.61534 cumulative IPC: 2.59295 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  2 instructions:   19000003 cycles:    7360933 heartbeat IPC: 2.61629 cumulative IPC: 2.58119 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    7381473 heartbeat IPC: 2.00115 cumulative IPC: 2.16759 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  1 instructions:   17000002 cycles:    7677142 heartbeat IPC: 2.22517 cumulative IPC: 2.21437 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:    7708321 heartbeat IPC: 2.62634 cumulative IPC: 2.59460 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:    7753361 heartbeat IPC: 2.54823 cumulative IPC: 2.57953 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:   17000000 cycles:    7809519 heartbeat IPC: 2.33620 cumulative IPC: 2.17683 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  3 instructions:   21000001 cycles:    8092203 heartbeat IPC: 2.60497 cumulative IPC: 2.59509 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  1 instructions:   18000001 cycles:    8104086 heartbeat IPC: 2.34223 cumulative IPC: 2.22110 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  2 instructions:   21000001 cycles:    8138078 heartbeat IPC: 2.59932 cumulative IPC: 2.58046 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   18000000 cycles:    8248553 heartbeat IPC: 2.27773 cumulative IPC: 2.18220 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  3 instructions:   22000003 cycles:    8474805 heartbeat IPC: 2.61369 cumulative IPC: 2.59593 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  2 instructions:   22000003 cycles:    8521886 heartbeat IPC: 2.60547 cumulative IPC: 2.58159 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  1 instructions:   19000000 cycles:    8522488 heartbeat IPC: 2.39004 cumulative IPC: 2.22940 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:    8681707 heartbeat IPC: 2.30865 cumulative IPC: 2.18851 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  3 instructions:   23000002 cycles:    8860217 heartbeat IPC: 2.59462 cumulative IPC: 2.59587 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  2 instructions:   23000001 cycles:    8905277 heartbeat IPC: 2.60830 cumulative IPC: 2.58274 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:    9021598 heartbeat IPC: 2.00357 cumulative IPC: 2.21690 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    9210470 heartbeat IPC: 1.89121 cumulative IPC: 2.17144 (Simulation time: 0 hr 3 min 35 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:    9244336 heartbeat IPC: 2.60335 cumulative IPC: 2.59618 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:    9292631 heartbeat IPC: 2.58162 cumulative IPC: 2.58269 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  1 instructions:   21000000 cycles:    9438261 heartbeat IPC: 2.40002 cumulative IPC: 2.22499 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  3 instructions:   25000001 cycles:    9630263 heartbeat IPC: 2.59117 cumulative IPC: 2.59598 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  2 instructions:   25000000 cycles:    9673010 heartbeat IPC: 2.62896 cumulative IPC: 2.58451 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:   21000000 cycles:    9720001 heartbeat IPC: 1.96259 cumulative IPC: 2.16049 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  1 instructions:   22000001 cycles:    9856883 heartbeat IPC: 2.38879 cumulative IPC: 2.23194 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  3 instructions:   26000000 cycles:   10015309 heartbeat IPC: 2.59709 cumulative IPC: 2.59603 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  2 instructions:   26000003 cycles:   10058286 heartbeat IPC: 2.59555 cumulative IPC: 2.58493 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:   22000001 cycles:   10156066 heartbeat IPC: 2.29324 cumulative IPC: 2.16619 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  1 instructions:   23000003 cycles:   10278193 heartbeat IPC: 2.37355 cumulative IPC: 2.23775 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  3 instructions:   27000000 cycles:   10399428 heartbeat IPC: 2.60336 cumulative IPC: 2.59630 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  2 instructions:   27000002 cycles:   10446681 heartbeat IPC: 2.57470 cumulative IPC: 2.58455 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:   23000002 cycles:   10583439 heartbeat IPC: 2.33988 cumulative IPC: 2.17321 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   10781659 heartbeat IPC: 2.61622 cumulative IPC: 2.59700 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:   10822782 heartbeat IPC: 1.83624 cumulative IPC: 2.21754 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   10831560 heartbeat IPC: 2.59821 cumulative IPC: 2.58504 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   11046411 heartbeat IPC: 2.15995 cumulative IPC: 2.17265 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  3 instructions:   29000002 cycles:   11165603 heartbeat IPC: 2.60455 cumulative IPC: 2.59726 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  2 instructions:   29000003 cycles:   11216218 heartbeat IPC: 2.59972 cumulative IPC: 2.58554 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  1 instructions:   25000003 cycles:   11288717 heartbeat IPC: 2.14623 cumulative IPC: 2.21460 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:   25000003 cycles:   11504912 heartbeat IPC: 2.18103 cumulative IPC: 2.17299 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  3 instructions:   30000002 cycles:   11550325 heartbeat IPC: 2.59928 cumulative IPC: 2.59733 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  2 instructions:   30000000 cycles:   11598274 heartbeat IPC: 2.61741 cumulative IPC: 2.58659 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  1 instructions:   26000003 cycles:   11718921 heartbeat IPC: 2.32448 cumulative IPC: 2.21863 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  3 instructions:   31000000 cycles:   11935458 heartbeat IPC: 2.59650 cumulative IPC: 2.59730 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   11944561 heartbeat IPC: 2.27454 cumulative IPC: 2.17672 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  2 instructions:   31000000 cycles:   11982233 heartbeat IPC: 2.60444 cumulative IPC: 2.58716 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  1 instructions:   27000002 cycles:   12145453 heartbeat IPC: 2.34449 cumulative IPC: 2.22305 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   12321991 heartbeat IPC: 2.58710 cumulative IPC: 2.59698 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   12362442 heartbeat IPC: 2.63013 cumulative IPC: 2.58849 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:   27000002 cycles:   12395548 heartbeat IPC: 2.21736 cumulative IPC: 2.17820 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   12603140 heartbeat IPC: 2.18489 cumulative IPC: 2.22167 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  3 instructions:   33000000 cycles:   12707819 heartbeat IPC: 2.59183 cumulative IPC: 2.59683 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  2 instructions:   33000002 cycles:   12747005 heartbeat IPC: 2.60036 cumulative IPC: 2.58884 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   12860761 heartbeat IPC: 2.14955 cumulative IPC: 2.17717 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  1 instructions:   29000000 cycles:   13062087 heartbeat IPC: 2.17890 cumulative IPC: 2.22017 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  3 instructions:   34000001 cycles:   13092512 heartbeat IPC: 2.59948 cumulative IPC: 2.59690 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  2 instructions:   34000000 cycles:   13126687 heartbeat IPC: 2.63378 cumulative IPC: 2.59014 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:   29000002 cycles:   13296289 heartbeat IPC: 2.29607 cumulative IPC: 2.18106 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  3 instructions:   35000003 cycles:   13477209 heartbeat IPC: 2.59945 cumulative IPC: 2.59698 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  1 instructions:   30000002 cycles:   13492895 heartbeat IPC: 2.32122 cumulative IPC: 2.22339 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  2 instructions:   35000001 cycles:   13522569 heartbeat IPC: 2.52601 cumulative IPC: 2.58827 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   13770467 heartbeat IPC: 2.10891 cumulative IPC: 2.17858 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   13862273 heartbeat IPC: 2.59696 cumulative IPC: 2.59698 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   13900841 heartbeat IPC: 2.64360 cumulative IPC: 2.58977 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  1 instructions:   31000001 cycles:   13939101 heartbeat IPC: 2.24112 cumulative IPC: 2.22396 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:   31000001 cycles:   14224997 heartbeat IPC: 2.20008 cumulative IPC: 2.17926 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  3 instructions:   37000000 cycles:   14248684 heartbeat IPC: 2.58792 cumulative IPC: 2.59673 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  2 instructions:   37000000 cycles:   14294056 heartbeat IPC: 2.54314 cumulative IPC: 2.58849 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   14386406 heartbeat IPC: 2.23561 cumulative IPC: 2.22432 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  3 instructions:   38000003 cycles:   14634292 heartbeat IPC: 2.59331 cumulative IPC: 2.59664 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   14658327 heartbeat IPC: 2.30771 cumulative IPC: 2.18306 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  2 instructions:   38000002 cycles:   14678226 heartbeat IPC: 2.60302 cumulative IPC: 2.58887 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  1 instructions:   33000003 cycles:   14815236 heartbeat IPC: 2.33193 cumulative IPC: 2.22744 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  3 instructions:   39000003 cycles:   15017507 heartbeat IPC: 2.60950 cumulative IPC: 2.59697 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  2 instructions:   39000000 cycles:   15061073 heartbeat IPC: 2.61200 cumulative IPC: 2.58946 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:   33000003 cycles:   15090545 heartbeat IPC: 2.31365 cumulative IPC: 2.18680 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  1 instructions:   34000001 cycles:   15300743 heartbeat IPC: 2.05970 cumulative IPC: 2.22211 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  3 instructions:   40000000 cycles:   15403205 heartbeat IPC: 2.59269 cumulative IPC: 2.59686 (Simulation time: 0 hr 6 min 7 sec) 
