*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/STREAMING/traces/streaming_phase5_core0.trace.xz
trace_1 /data3/STREAMING/traces/streaming_phase5_core1.trace.xz
trace_2 /data3/STREAMING/traces/streaming_phase5_core2.trace.xz
trace_3 /data3/STREAMING/traces/streaming_phase5_core3.trace.xz
adding L2C_PREFETCHER: MLOP
adding L2C_PREFETCHER: MLOP
adding L2C_PREFETCHER: MLOP
adding L2C_PREFETCHER: MLOP
Initialize SHIP state
warmup_instructions 50000000
simulation_instructions 150000000
champsim_seed 8866
measure_ipc 0
measure_ipc_epoch 1000
measure_dram_bw 1
measure_dram_bw_epoch 256
measure_cache_acc 1
measure_cache_acc_epoch 1024
l1d_perfect 0
l2c_perfect 0
llc_perfect 0
l1d_semi_perfect 0
l2c_semi_perfect 0
llc_semi_perfect 0
semi_perfect_cache_page_buffer_size 64

num_cpus 4
cpu_freq 4000
dram_io_freq 2400
page_size 4096
block_size 64
max_read_per_cycle 8
max_fill_per_cycle 1
dram_channels 2
log2_dram_channels 1
dram_ranks 1
dram_banks 8
dram_rows 65536
dram_columns 128
dram_row_size 8
dram_size 8192
dram_pages 2097152

fetch_width 6
decode_width 6
exec_width 4
lq_width 2
sq_width 2
retire_width 4
scheduler_size 128
branch_mispredict_penalty 20
rob_size 256
lq_size 72
sq_size 56
num_instr_destinations_sparc 4
num_instr_destinations 2
num_instr_sources 4

itlb_set 16
itlb_way 8
itlb_rq_size 16
itlb_wq_size 16
itlb_pq_size 0
itlb_mshr_size 8
itlb_latency 1

dtlb_set 16
dtlb_way 4
dtlb_rq_size 16
dtlb_wq_size 16
dtlb_pq_size 0
dtlb_mshr_size 8
dtlb_latency 1

stlb_set 128
stlb_way 12
stlb_rq_size 32
stlb_wq_size 32
stlb_pq_size 0
stlb_mshr_size 16
stlb_latency 8

l1i_size 32
l1i_set 64
l1i_way 8
l1i_rq_size 64
l1i_wq_size 64
l1i_pq_size 8
l1i_mshr_size 8
l1i_latency 1

l1d_size 32
l1d_set 64
l1d_way 8
l1d_rq_size 64
l1d_wq_size 64
l1d_pq_size 8
l1d_mshr_size 16
l1d_latency 4

l2c_size 256
l2c_set 512
l2c_way 8
l2c_rq_size 32
l2c_wq_size 32
l2c_pq_size 32
l2c_mshr_size 32
l2c_latency 10

llc_size 8192
llc_set 8192
llc_way 16
llc_rq_size 128
llc_wq_size 128
llc_pq_size 128
llc_mshr_size 256
llc_latency 20

dram_channel_width 8
dram_wq_size 64
dram_rq_size 64
tRP 15
tRCD 15
tCAS 12.5
dram_dbus_turn_around_time 30
dram_write_high_wm 56
dram_write_low_wm 48
min_dram_writes_per_switch 16
dram_mtps 2400
dram_dbus_return_time 13

mlop_pref_degree 16
mlop_num_updates 500
mlop_l1d_thresh 2
mlop_l2c_thresh 0.75
mlop_llc_thresh 0.3
mlop_debug_level 0
mlop_blocks_in_cache 4096
mlop_blocks_in_zone 64
mlop_amt_size 2048
mlop_PF_DEGREE 16
mlop_NUM_UPDATES 500
mlop_L1D_THRESH 1000
mlop_L2C_THRESH 375
mlop_LLC_THRESH 150
mlop_ORIGIN 63
mlop_MAX_OFFSET 63
mlop_MIN_OFFSET -63
mlop_ORIGIN 63
mlop_NUM_OFFSETS 127


Heartbeat CPU  2 instructions:    1000001 cycles:     385491 heartbeat IPC: 2.59410 cumulative IPC: 2.59410 (Simulation time: 0 hr 0 min 5 sec) 
Heartbeat CPU  0 instructions:    1000003 cycles:     477622 heartbeat IPC: 2.09371 cumulative IPC: 2.09371 (Simulation time: 0 hr 0 min 6 sec) 
Heartbeat CPU  3 instructions:    1000003 cycles:     588353 heartbeat IPC: 1.69966 cumulative IPC: 1.69966 (Simulation time: 0 hr 0 min 8 sec) 
Heartbeat CPU  1 instructions:    1000003 cycles:     615258 heartbeat IPC: 1.62534 cumulative IPC: 1.62534 (Simulation time: 0 hr 0 min 8 sec) 
Heartbeat CPU  2 instructions:    2000001 cycles:     688645 heartbeat IPC: 3.29865 cumulative IPC: 2.90426 (Simulation time: 0 hr 0 min 9 sec) 
Heartbeat CPU  0 instructions:    2000003 cycles:     960282 heartbeat IPC: 2.07185 cumulative IPC: 2.08272 (Simulation time: 0 hr 0 min 13 sec) 
Heartbeat CPU  2 instructions:    3000002 cycles:     995042 heartbeat IPC: 3.26374 cumulative IPC: 3.01495 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  1 instructions:    2000002 cycles:    1129272 heartbeat IPC: 1.94547 cumulative IPC: 1.77105 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  3 instructions:    2000003 cycles:    1145789 heartbeat IPC: 1.79393 cumulative IPC: 1.74552 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  0 instructions:    3000002 cycles:    1435194 heartbeat IPC: 2.10565 cumulative IPC: 2.09031 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  2 instructions:    4000000 cycles:    1449464 heartbeat IPC: 2.20059 cumulative IPC: 2.75964 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  3 instructions:    3000000 cycles:    1632007 heartbeat IPC: 2.05668 cumulative IPC: 1.83823 (Simulation time: 0 hr 0 min 23 sec) 
Heartbeat CPU  1 instructions:    3000003 cycles:    1650707 heartbeat IPC: 1.91779 cumulative IPC: 1.81740 (Simulation time: 0 hr 0 min 23 sec) 
Heartbeat CPU  2 instructions:    5000002 cycles:    1768481 heartbeat IPC: 3.13464 cumulative IPC: 2.82729 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    1895663 heartbeat IPC: 2.17169 cumulative IPC: 2.11008 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  2 instructions:    6000001 cycles:    2066813 heartbeat IPC: 3.35197 cumulative IPC: 2.90302 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    2151260 heartbeat IPC: 1.92584 cumulative IPC: 1.85938 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    2218907 heartbeat IPC: 1.75994 cumulative IPC: 1.80269 (Simulation time: 0 hr 0 min 31 sec) 
Heartbeat CPU  2 instructions:    7000001 cycles:    2361993 heartbeat IPC: 3.38776 cumulative IPC: 2.96360 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:    5000002 cycles:    2385842 heartbeat IPC: 2.04008 cumulative IPC: 2.09570 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  3 instructions:    5000003 cycles:    2625785 heartbeat IPC: 2.10738 cumulative IPC: 1.90419 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    2707715 heartbeat IPC: 2.89249 cumulative IPC: 2.95452 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  1 instructions:    5000000 cycles:    2741282 heartbeat IPC: 1.91433 cumulative IPC: 1.82396 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:    6000003 cycles:    2830823 heartbeat IPC: 2.24729 cumulative IPC: 2.11953 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  3 instructions:    6000001 cycles:    3090882 heartbeat IPC: 2.15008 cumulative IPC: 1.94119 (Simulation time: 0 hr 0 min 44 sec) 
Heartbeat CPU  0 instructions:    7000000 cycles:    3210644 heartbeat IPC: 2.63281 cumulative IPC: 2.18025 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  1 instructions:    6000000 cycles:    3231907 heartbeat IPC: 2.03822 cumulative IPC: 1.85649 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    3453144 heartbeat IPC: 1.34151 cumulative IPC: 2.60632 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  3 instructions:    7000001 cycles:    3552330 heartbeat IPC: 2.16709 cumulative IPC: 1.97054 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3561625 heartbeat IPC: 2.84916 cumulative IPC: 2.24617 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  1 instructions:    7000002 cycles:    3734262 heartbeat IPC: 1.99063 cumulative IPC: 1.87453 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4017112 heartbeat IPC: 2.15154 cumulative IPC: 1.99148 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    4165506 heartbeat IPC: 1.65596 cumulative IPC: 2.16060 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  2 instructions:   10000002 cycles:    4182803 heartbeat IPC: 1.37051 cumulative IPC: 2.39074 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4218026 heartbeat IPC: 2.06712 cumulative IPC: 1.89662 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  3 instructions:    9000000 cycles:    4547234 heartbeat IPC: 1.88636 cumulative IPC: 1.97923 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:    4731641 heartbeat IPC: 1.76636 cumulative IPC: 2.11343 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  1 instructions:    9000003 cycles:    4775857 heartbeat IPC: 1.79266 cumulative IPC: 1.88448 (Simulation time: 0 hr 1 min 5 sec) 
