*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  3 instructions:    5000003 cycles:    2817214 heartbeat IPC: 1.89788 cumulative IPC: 1.77480 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:    5000000 cycles:    2843436 heartbeat IPC: 1.91791 cumulative IPC: 1.75844 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  2 instructions:    5000000 cycles:    3219931 heartbeat IPC: 1.68965 cumulative IPC: 1.55283 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  3 instructions:    6000001 cycles:    3309239 heartbeat IPC: 2.03241 cumulative IPC: 1.81311 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    3349009 heartbeat IPC: 1.97795 cumulative IPC: 1.79157 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  1 instructions:    6000001 cycles:    3354518 heartbeat IPC: 1.83913 cumulative IPC: 1.78863 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  2 instructions:    6000003 cycles:    3812979 heartbeat IPC: 1.68621 cumulative IPC: 1.57357 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  3 instructions:    7000002 cycles:    3816744 heartbeat IPC: 1.97043 cumulative IPC: 1.83402 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3862185 heartbeat IPC: 1.94866 cumulative IPC: 1.81245 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  1 instructions:    7000001 cycles:    3892139 heartbeat IPC: 1.86005 cumulative IPC: 1.79850 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4330618 heartbeat IPC: 1.94600 cumulative IPC: 1.84731 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    4384208 heartbeat IPC: 1.91562 cumulative IPC: 1.82473 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4418167 heartbeat IPC: 1.90104 cumulative IPC: 1.81071 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  2 instructions:    7000001 cycles:    4434888 heartbeat IPC: 1.60795 cumulative IPC: 1.57839 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  3 instructions:    9000002 cycles:    4848840 heartbeat IPC: 1.92968 cumulative IPC: 1.85611 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:    9000003 cycles:    4938049 heartbeat IPC: 1.80558 cumulative IPC: 1.82258 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  1 instructions:    9000001 cycles:    4949616 heartbeat IPC: 1.88165 cumulative IPC: 1.81832 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    5041059 heartbeat IPC: 1.64970 cumulative IPC: 1.58697 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  3 instructions:   10000001 cycles:    5392223 heartbeat IPC: 1.84032 cumulative IPC: 1.85452 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  0 instructions:   10000002 cycles:    5472861 heartbeat IPC: 1.86981 cumulative IPC: 1.82720 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  1 instructions:   10000001 cycles:    5487707 heartbeat IPC: 1.85842 cumulative IPC: 1.82225 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    5607384 heartbeat IPC: 1.76577 cumulative IPC: 1.60503 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  3 instructions:   11000002 cycles:    5934091 heartbeat IPC: 1.84547 cumulative IPC: 1.85370 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5943333 heartbeat IPC: 2.12552 cumulative IPC: 1.85081 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  1 instructions:   11000000 cycles:    6009070 heartbeat IPC: 1.91805 cumulative IPC: 1.83057 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  2 instructions:   10000003 cycles:    6169096 heartbeat IPC: 1.78028 cumulative IPC: 1.62098 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    6448336 heartbeat IPC: 1.94459 cumulative IPC: 1.86095 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    6457782 heartbeat IPC: 1.94383 cumulative IPC: 1.85822 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  2 instructions:   11000003 cycles:    6488635 heartbeat IPC: 3.12951 cumulative IPC: 1.69527 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    6499697 heartbeat IPC: 2.03821 cumulative IPC: 1.84624 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    6996377 heartbeat IPC: 1.96950 cumulative IPC: 1.71517 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  1 instructions:   13000000 cycles:    6999204 heartbeat IPC: 2.00197 cumulative IPC: 1.85735 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   13000003 cycles:    6999662 heartbeat IPC: 1.84543 cumulative IPC: 1.85723 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    7000411 heartbeat IPC: 1.81135 cumulative IPC: 1.85703 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  3 instructions:   14000003 cycles:    7534374 heartbeat IPC: 1.87279 cumulative IPC: 1.85815 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    7536182 heartbeat IPC: 1.86386 cumulative IPC: 1.85770 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  1 instructions:   14000001 cycles:    7541652 heartbeat IPC: 1.84350 cumulative IPC: 1.85636 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    7559033 heartbeat IPC: 1.77729 cumulative IPC: 1.71980 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   15000000 cycles:    8050322 heartbeat IPC: 1.94499 cumulative IPC: 1.86328 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  1 instructions:   15000003 cycles:    8077467 heartbeat IPC: 1.86632 cumulative IPC: 1.85702 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  3 instructions:   15000003 cycles:    8104313 heartbeat IPC: 1.75457 cumulative IPC: 1.85087 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  2 instructions:   14000002 cycles:    8138956 heartbeat IPC: 1.72437 cumulative IPC: 1.72012 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    8583207 heartbeat IPC: 1.87658 cumulative IPC: 1.86411 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    8619839 heartbeat IPC: 1.84375 cumulative IPC: 1.85618 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    8640771 heartbeat IPC: 1.86407 cumulative IPC: 1.85169 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  2 instructions:   15000002 cycles:    8702426 heartbeat IPC: 1.77472 cumulative IPC: 1.72366 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   17000001 cycles:    9086079 heartbeat IPC: 1.98858 cumulative IPC: 1.87099 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  1 instructions:   17000003 cycles:    9164031 heartbeat IPC: 1.83759 cumulative IPC: 1.85508 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    9186673 heartbeat IPC: 1.83183 cumulative IPC: 1.85051 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    9257060 heartbeat IPC: 1.80299 cumulative IPC: 1.72841 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   18000001 cycles:    9631873 heartbeat IPC: 1.83219 cumulative IPC: 1.86880 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  1 instructions:   18000001 cycles:    9686238 heartbeat IPC: 1.91495 cumulative IPC: 1.85831 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  3 instructions:   18000001 cycles:    9702570 heartbeat IPC: 1.93837 cumulative IPC: 1.85518 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  2 instructions:   17000002 cycles:    9803147 heartbeat IPC: 1.83121 cumulative IPC: 1.73414 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   19000002 cycles:   10141941 heartbeat IPC: 1.96052 cumulative IPC: 1.87341 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  1 instructions:   19000000 cycles:   10219481 heartbeat IPC: 1.87532 cumulative IPC: 1.85919 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  3 instructions:   19000000 cycles:   10243089 heartbeat IPC: 1.85007 cumulative IPC: 1.85491 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  2 instructions:   18000003 cycles:   10361285 heartbeat IPC: 1.79167 cumulative IPC: 1.73724 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   10647940 heartbeat IPC: 1.97628 cumulative IPC: 1.87830 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:   10726541 heartbeat IPC: 1.97215 cumulative IPC: 1.86453 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:   10782515 heartbeat IPC: 1.85382 cumulative IPC: 1.85485 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  2 instructions:   19000000 cycles:   10901641 heartbeat IPC: 1.85063 cumulative IPC: 1.74286 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   21000003 cycles:   11229095 heartbeat IPC: 1.72072 cumulative IPC: 1.87014 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  1 instructions:   21000002 cycles:   11258148 heartbeat IPC: 1.88109 cumulative IPC: 1.86532 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  3 instructions:   21000001 cycles:   11418913 heartbeat IPC: 1.57135 cumulative IPC: 1.83905 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:   11466193 heartbeat IPC: 1.77132 cumulative IPC: 1.74426 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:   11740898 heartbeat IPC: 1.95387 cumulative IPC: 1.87379 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  1 instructions:   22000001 cycles:   11781079 heartbeat IPC: 1.91230 cumulative IPC: 1.86740 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  3 instructions:   22000003 cycles:   11933129 heartbeat IPC: 1.94471 cumulative IPC: 1.84361 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  2 instructions:   21000002 cycles:   12020335 heartbeat IPC: 1.80460 cumulative IPC: 1.74704 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:   12278807 heartbeat IPC: 1.85905 cumulative IPC: 1.87315 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  1 instructions:   23000000 cycles:   12421515 heartbeat IPC: 1.56143 cumulative IPC: 1.85163 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  3 instructions:   23000000 cycles:   12467827 heartbeat IPC: 1.87021 cumulative IPC: 1.84475 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  2 instructions:   22000002 cycles:   12587014 heartbeat IPC: 1.76467 cumulative IPC: 1.74783 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   12841734 heartbeat IPC: 1.77643 cumulative IPC: 1.86891 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:   12955187 heartbeat IPC: 1.87381 cumulative IPC: 1.85254 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:   12992706 heartbeat IPC: 1.90520 cumulative IPC: 1.84719 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  2 instructions:   23000000 cycles:   13167557 heartbeat IPC: 1.72252 cumulative IPC: 1.74672 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   25000002 cycles:   13401665 heartbeat IPC: 1.78594 cumulative IPC: 1.86544 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  1 instructions:   25000000 cycles:   13487371 heartbeat IPC: 1.87905 cumulative IPC: 1.85359 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  3 instructions:   25000003 cycles:   13554754 heartbeat IPC: 1.77921 cumulative IPC: 1.84437 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:   13713623 heartbeat IPC: 1.83128 cumulative IPC: 1.75008 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   13932983 heartbeat IPC: 1.88211 cumulative IPC: 1.86608 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  1 instructions:   26000000 cycles:   14015173 heartbeat IPC: 1.89465 cumulative IPC: 1.85513 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  3 instructions:   26000001 cycles:   14080469 heartbeat IPC: 1.90217 cumulative IPC: 1.84653 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  2 instructions:   25000000 cycles:   14290800 heartbeat IPC: 1.73257 cumulative IPC: 1.74938 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   14459976 heartbeat IPC: 1.89755 cumulative IPC: 1.86722 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  1 instructions:   27000000 cycles:   14522076 heartbeat IPC: 1.97276 cumulative IPC: 1.85924 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  3 instructions:   27000003 cycles:   14614519 heartbeat IPC: 1.87249 cumulative IPC: 1.84748 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  2 instructions:   26000001 cycles:   14864370 heartbeat IPC: 1.74347 cumulative IPC: 1.74915 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   14975068 heartbeat IPC: 1.94140 cumulative IPC: 1.86977 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   15025683 heartbeat IPC: 1.98568 cumulative IPC: 1.86348 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   15119776 heartbeat IPC: 1.97918 cumulative IPC: 1.85188 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  2 instructions:   27000000 cycles:   15443338 heartbeat IPC: 1.72721 cumulative IPC: 1.74833 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:   29000001 cycles:   15473900 heartbeat IPC: 2.00468 cumulative IPC: 1.87412 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  1 instructions:   29000002 cycles:   15533476 heartbeat IPC: 1.96931 cumulative IPC: 1.86694 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  3 instructions:   29000003 cycles:   15628488 heartbeat IPC: 1.96575 cumulative IPC: 1.85559 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   15989721 heartbeat IPC: 1.93866 cumulative IPC: 1.87621 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   16001570 heartbeat IPC: 1.79137 cumulative IPC: 1.74983 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  1 instructions:   30000002 cycles:   16047689 heartbeat IPC: 1.94472 cumulative IPC: 1.86943 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  3 instructions:   30000000 cycles:   16150901 heartbeat IPC: 1.91419 cumulative IPC: 1.85748 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   31000000 cycles:   16489299 heartbeat IPC: 2.00169 cumulative IPC: 1.88001 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  2 instructions:   29000001 cycles:   16537426 heartbeat IPC: 1.86617 cumulative IPC: 1.75360 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  1 instructions:   31000003 cycles:   16575492 heartbeat IPC: 1.89465 cumulative IPC: 1.87023 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  3 instructions:   31000002 cycles:   16658887 heartbeat IPC: 1.96856 cumulative IPC: 1.86087 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  2 instructions:   30000001 cycles:   17116273 heartbeat IPC: 1.72757 cumulative IPC: 1.75272 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   17117229 heartbeat IPC: 1.84591 cumulative IPC: 1.86946 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   17130750 heartbeat IPC: 1.55897 cumulative IPC: 1.86799 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   17164584 heartbeat IPC: 1.97746 cumulative IPC: 1.86430 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   17637862 heartbeat IPC: 1.97195 cumulative IPC: 1.87098 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  1 instructions:   33000003 cycles:   17643782 heartbeat IPC: 1.89915 cumulative IPC: 1.87035 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  2 instructions:   31000001 cycles:   17683275 heartbeat IPC: 1.76366 cumulative IPC: 1.75307 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  3 instructions:   33000001 cycles:   17709228 heartbeat IPC: 1.83606 cumulative IPC: 1.86344 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   18134428 heartbeat IPC: 2.01384 cumulative IPC: 1.87489 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  1 instructions:   34000003 cycles:   18156151 heartbeat IPC: 1.95172 cumulative IPC: 1.87264 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  3 instructions:   34000000 cycles:   18202521 heartbeat IPC: 2.02719 cumulative IPC: 1.86787 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   18270967 heartbeat IPC: 1.70157 cumulative IPC: 1.75141 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   18643341 heartbeat IPC: 1.96497 cumulative IPC: 1.87735 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  1 instructions:   35000003 cycles:   18670127 heartbeat IPC: 1.94562 cumulative IPC: 1.87465 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  3 instructions:   35000000 cycles:   18724939 heartbeat IPC: 1.91418 cumulative IPC: 1.86916 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  2 instructions:   33000001 cycles:   18809571 heartbeat IPC: 1.85665 cumulative IPC: 1.75443 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   19158496 heartbeat IPC: 2.04763 cumulative IPC: 1.87906 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   19161499 heartbeat IPC: 1.92991 cumulative IPC: 1.87877 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   19229552 heartbeat IPC: 1.98172 cumulative IPC: 1.87212 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  2 instructions:   34000003 cycles:   19417591 heartbeat IPC: 1.64469 cumulative IPC: 1.75099 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   19683146 heartbeat IPC: 1.91701 cumulative IPC: 1.87978 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  1 instructions:   37000003 cycles:   19687544 heartbeat IPC: 1.89019 cumulative IPC: 1.87936 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  3 instructions:   37000003 cycles:   19770000 heartbeat IPC: 1.85032 cumulative IPC: 1.87152 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  2 instructions:   35000000 cycles:   20000056 heartbeat IPC: 1.71684 cumulative IPC: 1.75000 (Simulation time: 0 hr 4 min 15 sec) 
