*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase2_core0.trace.xz
Heartbeat CPU  0 instructions:    2000000 cycles:     909253 heartbeat IPC: 2.16480 cumulative IPC: 2.19961 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  3 instructions:    3000000 cycles:    1178663 heartbeat IPC: 2.57939 cumulative IPC: 2.54526 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  1 instructions:    3000003 cycles:    1200114 heartbeat IPC: 2.59344 cumulative IPC: 2.49976 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  2 instructions:    3000003 cycles:    1323552 heartbeat IPC: 2.36506 cumulative IPC: 2.26663 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  0 instructions:    3000000 cycles:    1346813 heartbeat IPC: 2.28540 cumulative IPC: 2.22748 (Simulation time: 0 hr 0 min 21 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    1567927 heartbeat IPC: 2.56895 cumulative IPC: 2.55114 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    1582050 heartbeat IPC: 2.61823 cumulative IPC: 2.52837 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  2 instructions:    4000000 cycles:    1794415 heartbeat IPC: 2.12375 cumulative IPC: 2.22914 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    1843424 heartbeat IPC: 2.01365 cumulative IPC: 2.16988 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  3 instructions:    5000000 cycles:    1958288 heartbeat IPC: 2.56173 cumulative IPC: 2.55325 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  1 instructions:    5000001 cycles:    1966765 heartbeat IPC: 2.59933 cumulative IPC: 2.54225 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  2 instructions:    5000001 cycles:    2242403 heartbeat IPC: 2.23220 cumulative IPC: 2.22975 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  0 instructions:    5000001 cycles:    2275964 heartbeat IPC: 2.31193 cumulative IPC: 2.19687 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  3 instructions:    6000003 cycles:    2347848 heartbeat IPC: 2.56701 cumulative IPC: 2.55553 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  1 instructions:    6000000 cycles:    2350189 heartbeat IPC: 2.60808 cumulative IPC: 2.55299 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  2 instructions:    6000000 cycles:    2661246 heartbeat IPC: 2.38753 cumulative IPC: 2.25458 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  0 instructions:    6000002 cycles:    2708035 heartbeat IPC: 2.31444 cumulative IPC: 2.21563 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  1 instructions:    7000001 cycles:    2734382 heartbeat IPC: 2.60286 cumulative IPC: 2.55999 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  3 instructions:    7000002 cycles:    2739379 heartbeat IPC: 2.55407 cumulative IPC: 2.55532 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  2 instructions:    7000003 cycles:    3099752 heartbeat IPC: 2.28048 cumulative IPC: 2.25825 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    3114902 heartbeat IPC: 2.62798 cumulative IPC: 2.56830 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    3129061 heartbeat IPC: 2.56619 cumulative IPC: 2.55668 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3147578 heartbeat IPC: 2.27509 cumulative IPC: 2.22393 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  1 instructions:    9000003 cycles:    3498502 heartbeat IPC: 2.60689 cumulative IPC: 2.57253 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  3 instructions:    9000003 cycles:    3518292 heartbeat IPC: 2.56918 cumulative IPC: 2.55806 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    3519813 heartbeat IPC: 2.38060 cumulative IPC: 2.27285 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3585256 heartbeat IPC: 2.28478 cumulative IPC: 2.23136 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  1 instructions:   10000002 cycles:    3887450 heartbeat IPC: 2.57104 cumulative IPC: 2.57238 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  3 instructions:   10000001 cycles:    3907451 heartbeat IPC: 2.56964 cumulative IPC: 2.55921 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  2 instructions:    9000001 cycles:    4097903 heartbeat IPC: 1.72984 cumulative IPC: 2.19625 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    4191931 heartbeat IPC: 1.64833 cumulative IPC: 2.14698 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  1 instructions:   11000002 cycles:    4270147 heartbeat IPC: 2.61303 cumulative IPC: 2.57602 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  3 instructions:   11000000 cycles:    4296387 heartbeat IPC: 2.57111 cumulative IPC: 2.56029 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  2 instructions:   10000001 cycles:    4530382 heartbeat IPC: 2.31225 cumulative IPC: 2.20732 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   10000002 cycles:    4629055 heartbeat IPC: 2.28768 cumulative IPC: 2.16027 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    4653369 heartbeat IPC: 2.60945 cumulative IPC: 2.57878 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    4685652 heartbeat IPC: 2.56894 cumulative IPC: 2.56101 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  2 instructions:   11000000 cycles:    4962112 heartbeat IPC: 2.31626 cumulative IPC: 2.21680 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  1 instructions:   13000000 cycles:    5035286 heartbeat IPC: 2.61837 cumulative IPC: 2.58178 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   11000002 cycles:    5067886 heartbeat IPC: 2.27878 cumulative IPC: 2.17053 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    5076846 heartbeat IPC: 2.55628 cumulative IPC: 2.56064 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    5396459 heartbeat IPC: 2.30231 cumulative IPC: 2.22368 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  1 instructions:   14000003 cycles:    5416723 heartbeat IPC: 2.62167 cumulative IPC: 2.58459 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  3 instructions:   14000001 cycles:    5467187 heartbeat IPC: 2.56187 cumulative IPC: 2.56073 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    5506254 heartbeat IPC: 2.28118 cumulative IPC: 2.17934 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  1 instructions:   15000000 cycles:    5797797 heartbeat IPC: 2.62415 cumulative IPC: 2.58719 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    5857399 heartbeat IPC: 2.16948 cumulative IPC: 2.21942 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  3 instructions:   15000001 cycles:    5861557 heartbeat IPC: 2.53569 cumulative IPC: 2.55905 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   13000001 cycles:    5971030 heartbeat IPC: 2.15158 cumulative IPC: 2.17718 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    6179125 heartbeat IPC: 2.62241 cumulative IPC: 2.58936 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    6255620 heartbeat IPC: 2.53766 cumulative IPC: 2.55770 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  2 instructions:   14000000 cycles:    6349901 heartbeat IPC: 2.03045 cumulative IPC: 2.20476 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   14000001 cycles:    6443780 heartbeat IPC: 2.11528 cumulative IPC: 2.17264 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  1 instructions:   17000001 cycles:    6559517 heartbeat IPC: 2.62887 cumulative IPC: 2.59165 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  3 instructions:   17000001 cycles:    6651729 heartbeat IPC: 2.52456 cumulative IPC: 2.55573 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  2 instructions:   15000001 cycles:    6781197 heartbeat IPC: 2.31860 cumulative IPC: 2.21200 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   15000002 cycles:    6893444 heartbeat IPC: 2.22389 cumulative IPC: 2.17598 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  1 instructions:   18000002 cycles:    6941471 heartbeat IPC: 2.61812 cumulative IPC: 2.59311 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  3 instructions:   18000000 cycles:    7045579 heartbeat IPC: 2.53904 cumulative IPC: 2.55479 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    7219359 heartbeat IPC: 2.28226 cumulative IPC: 2.21626 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  1 instructions:   19000002 cycles:    7326669 heartbeat IPC: 2.59607 cumulative IPC: 2.59327 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    7331504 heartbeat IPC: 2.28279 cumulative IPC: 2.18236 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  3 instructions:   19000001 cycles:    7440381 heartbeat IPC: 2.53292 cumulative IPC: 2.55363 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  2 instructions:   17000000 cycles:    7672381 heartbeat IPC: 2.20740 cumulative IPC: 2.21574 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:    7711497 heartbeat IPC: 2.59856 cumulative IPC: 2.59353 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   17000002 cycles:    7791197 heartbeat IPC: 2.17537 cumulative IPC: 2.18195 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:    7834288 heartbeat IPC: 2.53867 cumulative IPC: 2.55288 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  1 instructions:   21000002 cycles:    8092435 heartbeat IPC: 2.62510 cumulative IPC: 2.59502 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  2 instructions:   18000001 cycles:    8100424 heartbeat IPC: 2.33622 cumulative IPC: 2.22211 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  3 instructions:   21000003 cycles:    8228403 heartbeat IPC: 2.53734 cumulative IPC: 2.55214 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   18000001 cycles:    8228642 heartbeat IPC: 2.28600 cumulative IPC: 2.18748 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  1 instructions:   22000002 cycles:    8472634 heartbeat IPC: 2.63020 cumulative IPC: 2.59660 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  2 instructions:   19000002 cycles:    8588240 heartbeat IPC: 2.04996 cumulative IPC: 2.21233 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  3 instructions:   22000000 cycles:    8622670 heartbeat IPC: 2.53634 cumulative IPC: 2.55141 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   19000001 cycles:    8727605 heartbeat IPC: 2.00416 cumulative IPC: 2.17700 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  1 instructions:   23000001 cycles:    8853970 heartbeat IPC: 2.62236 cumulative IPC: 2.59770 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:    9009216 heartbeat IPC: 2.37543 cumulative IPC: 2.21995 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  3 instructions:   23000001 cycles:    9015456 heartbeat IPC: 2.54592 cumulative IPC: 2.55117 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    9153556 heartbeat IPC: 2.34769 cumulative IPC: 2.18494 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:    9235027 heartbeat IPC: 2.62428 cumulative IPC: 2.59880 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:    9409992 heartbeat IPC: 2.53462 cumulative IPC: 2.55048 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  2 instructions:   21000001 cycles:    9433786 heartbeat IPC: 2.35533 cumulative IPC: 2.22604 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   21000002 cycles:    9591840 heartbeat IPC: 2.28163 cumulative IPC: 2.18936 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  1 instructions:   25000000 cycles:    9616142 heartbeat IPC: 2.62388 cumulative IPC: 2.59980 (Simulation time: 0 hr 2 min 30 sec) 
Heartbeat CPU  3 instructions:   25000003 cycles:    9804728 heartbeat IPC: 2.53335 cumulative IPC: 2.54979 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  2 instructions:   22000001 cycles:    9858420 heartbeat IPC: 2.35497 cumulative IPC: 2.23160 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   22000000 cycles:   10023834 heartbeat IPC: 2.31484 cumulative IPC: 2.19477 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  1 instructions:   26000003 cycles:   10181535 heartbeat IPC: 1.76869 cumulative IPC: 2.55364 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  3 instructions:   26000003 cycles:   10200161 heartbeat IPC: 2.52887 cumulative IPC: 2.54898 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  2 instructions:   23000003 cycles:   10279078 heartbeat IPC: 2.37723 cumulative IPC: 2.23756 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   23000003 cycles:   10460617 heartbeat IPC: 2.28947 cumulative IPC: 2.19872 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  1 instructions:   27000001 cycles:   10564755 heartbeat IPC: 2.60946 cumulative IPC: 2.55567 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  3 instructions:   27000002 cycles:   10596410 heartbeat IPC: 2.52366 cumulative IPC: 2.54803 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:   10856572 heartbeat IPC: 1.73161 cumulative IPC: 2.21064 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   10946444 heartbeat IPC: 2.61993 cumulative IPC: 2.55791 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   10986839 heartbeat IPC: 2.56128 cumulative IPC: 2.54850 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   11068033 heartbeat IPC: 1.64631 cumulative IPC: 2.16841 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  2 instructions:   25000001 cycles:   11288850 heartbeat IPC: 2.31333 cumulative IPC: 2.21457 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  1 instructions:   29000002 cycles:   11326890 heartbeat IPC: 2.62850 cumulative IPC: 2.56028 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  3 instructions:   29000002 cycles:   11380359 heartbeat IPC: 2.54117 cumulative IPC: 2.54825 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   11506826 heartbeat IPC: 2.27898 cumulative IPC: 2.17262 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  1 instructions:   30000003 cycles:   11709496 heartbeat IPC: 2.61366 cumulative IPC: 2.56202 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  2 instructions:   26000000 cycles:   11718126 heartbeat IPC: 2.32950 cumulative IPC: 2.21878 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  3 instructions:   30000001 cycles:   11775307 heartbeat IPC: 2.53198 cumulative IPC: 2.54770 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   11939440 heartbeat IPC: 2.31153 cumulative IPC: 2.17766 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  1 instructions:   31000003 cycles:   12091896 heartbeat IPC: 2.61506 cumulative IPC: 2.56370 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  2 instructions:   27000001 cycles:   12161604 heartbeat IPC: 2.25491 cumulative IPC: 2.22010 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  3 instructions:   31000000 cycles:   12170416 heartbeat IPC: 2.53094 cumulative IPC: 2.54716 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   12418162 heartbeat IPC: 2.08889 cumulative IPC: 2.17423 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   12473155 heartbeat IPC: 2.62288 cumulative IPC: 2.56551 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   12566390 heartbeat IPC: 2.52542 cumulative IPC: 2.54648 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   12626527 heartbeat IPC: 2.15089 cumulative IPC: 2.21755 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  1 instructions:   33000003 cycles:   12853880 heartbeat IPC: 2.62658 cumulative IPC: 2.56732 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   12883635 heartbeat IPC: 2.14835 cumulative IPC: 2.17330 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  3 instructions:   33000000 cycles:   12961318 heartbeat IPC: 2.53211 cumulative IPC: 2.54604 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  2 instructions:   29000003 cycles:   13073422 heartbeat IPC: 2.23767 cumulative IPC: 2.21824 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  1 instructions:   34000002 cycles:   13236624 heartbeat IPC: 2.61271 cumulative IPC: 2.56863 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   29000002 cycles:   13318559 heartbeat IPC: 2.29926 cumulative IPC: 2.17741 (Simulation time: 0 hr 3 min 26 sec) 
Heartbeat CPU  3 instructions:   34000002 cycles:   13356273 heartbeat IPC: 2.53194 cumulative IPC: 2.54562 (Simulation time: 0 hr 3 min 26 sec) 
Heartbeat CPU  2 instructions:   30000000 cycles:   13515335 heartbeat IPC: 2.26288 cumulative IPC: 2.21970 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  1 instructions:   35000002 cycles:   13618600 heartbeat IPC: 2.61797 cumulative IPC: 2.57001 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  3 instructions:   35000000 cycles:   13750972 heartbeat IPC: 2.53357 cumulative IPC: 2.54527 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:   30000001 cycles:   13764488 heartbeat IPC: 2.24251 cumulative IPC: 2.17952 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  2 instructions:   31000001 cycles:   13941893 heartbeat IPC: 2.34435 cumulative IPC: 2.22351 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   14001860 heartbeat IPC: 2.60919 cumulative IPC: 2.57109 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   14145914 heartbeat IPC: 2.53202 cumulative IPC: 2.54490 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  0 instructions:   31000003 cycles:   14230246 heartbeat IPC: 2.14704 cumulative IPC: 2.17846 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   14394757 heartbeat IPC: 2.20817 cumulative IPC: 2.22303 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  1 instructions:   37000000 cycles:   14428057 heartbeat IPC: 2.34633 cumulative IPC: 2.56445 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  3 instructions:   37000001 cycles:   14540636 heartbeat IPC: 2.53343 cumulative IPC: 2.54459 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   14664822 heartbeat IPC: 2.30109 cumulative IPC: 2.18209 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  2 instructions:   33000000 cycles:   14816939 heartbeat IPC: 2.36865 cumulative IPC: 2.22718 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  1 instructions:   38000000 cycles:   14883770 heartbeat IPC: 2.19436 cumulative IPC: 2.55312 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  3 instructions:   38000001 cycles:   14935602 heartbeat IPC: 2.53186 cumulative IPC: 2.54426 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   15099585 heartbeat IPC: 2.30010 cumulative IPC: 2.18549 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  2 instructions:   34000001 cycles:   15307514 heartbeat IPC: 2.03843 cumulative IPC: 2.22113 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  3 instructions:   39000001 cycles:   15329926 heartbeat IPC: 2.53599 cumulative IPC: 2.54404 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  1 instructions:   39000001 cycles:   15339795 heartbeat IPC: 2.19286 cumulative IPC: 2.54241 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   15594860 heartbeat IPC: 2.01909 cumulative IPC: 2.18021 (Simulation time: 0 hr 4 min 1 sec) 
