*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase5_core0.trace.xz
Heartbeat CPU  1 instructions:    2000001 cycles:     796416 heartbeat IPC: 2.52912 cumulative IPC: 2.51125 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  2 instructions:    2000002 cycles:     815515 heartbeat IPC: 2.58091 cumulative IPC: 2.45244 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  0 instructions:    2000002 cycles:     833547 heartbeat IPC: 2.46923 cumulative IPC: 2.39939 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  3 instructions:    2000002 cycles:     858925 heartbeat IPC: 2.24518 cumulative IPC: 2.32849 (Simulation time: 0 hr 0 min 13 sec) 
Heartbeat CPU  1 instructions:    3000001 cycles:    1191775 heartbeat IPC: 2.52935 cumulative IPC: 2.51725 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  2 instructions:    3000000 cycles:    1201944 heartbeat IPC: 2.58779 cumulative IPC: 2.49596 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  0 instructions:    3000000 cycles:    1226880 heartbeat IPC: 2.54237 cumulative IPC: 2.44523 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  3 instructions:    3000001 cycles:    1315215 heartbeat IPC: 2.19159 cumulative IPC: 2.28100 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    1588401 heartbeat IPC: 2.52126 cumulative IPC: 2.51826 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  2 instructions:    4000000 cycles:    1588669 heartbeat IPC: 2.58582 cumulative IPC: 2.51783 (Simulation time: 0 hr 0 min 24 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    1624819 heartbeat IPC: 2.51295 cumulative IPC: 2.46181 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    1734926 heartbeat IPC: 2.38259 cumulative IPC: 2.30557 (Simulation time: 0 hr 0 min 26 sec) 
Heartbeat CPU  2 instructions:    5000001 cycles:    1975639 heartbeat IPC: 2.58418 cumulative IPC: 2.53083 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  1 instructions:    5000000 cycles:    1985751 heartbeat IPC: 2.51667 cumulative IPC: 2.51794 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  0 instructions:    5000001 cycles:    2013524 heartbeat IPC: 2.57265 cumulative IPC: 2.48321 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  3 instructions:    5000003 cycles:    2154166 heartbeat IPC: 2.38528 cumulative IPC: 2.32109 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  2 instructions:    6000002 cycles:    2357745 heartbeat IPC: 2.61708 cumulative IPC: 2.54481 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  1 instructions:    6000002 cycles:    2382477 heartbeat IPC: 2.52064 cumulative IPC: 2.51839 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:    6000003 cycles:    2398764 heartbeat IPC: 2.59579 cumulative IPC: 2.50129 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  3 instructions:    6000001 cycles:    2590336 heartbeat IPC: 2.29268 cumulative IPC: 2.31630 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  2 instructions:    7000003 cycles:    2751888 heartbeat IPC: 2.53715 cumulative IPC: 2.54371 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  1 instructions:    7000002 cycles:    2789397 heartbeat IPC: 2.45749 cumulative IPC: 2.50950 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    2807586 heartbeat IPC: 2.44605 cumulative IPC: 2.49325 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  3 instructions:    7000003 cycles:    2992171 heartbeat IPC: 2.48859 cumulative IPC: 2.33944 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    3140126 heartbeat IPC: 2.57573 cumulative IPC: 2.54767 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    3186700 heartbeat IPC: 2.51697 cumulative IPC: 2.51043 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3197113 heartbeat IPC: 2.56721 cumulative IPC: 2.50226 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    3384228 heartbeat IPC: 2.55064 cumulative IPC: 2.36391 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    3527379 heartbeat IPC: 2.58229 cumulative IPC: 2.55147 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    3578210 heartbeat IPC: 2.62401 cumulative IPC: 2.51522 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  1 instructions:    9000001 cycles:    3583866 heartbeat IPC: 2.51784 cumulative IPC: 2.51125 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  3 instructions:    9000000 cycles:    3779482 heartbeat IPC: 2.53002 cumulative IPC: 2.38128 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  2 instructions:   10000001 cycles:    3910801 heartbeat IPC: 2.60809 cumulative IPC: 2.55702 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   10000003 cycles:    3971757 heartbeat IPC: 2.54100 cumulative IPC: 2.51778 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  1 instructions:   10000000 cycles:    3982781 heartbeat IPC: 2.50680 cumulative IPC: 2.51081 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  3 instructions:   10000003 cycles:    4173406 heartbeat IPC: 2.53857 cumulative IPC: 2.39613 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  2 instructions:   11000002 cycles:    4297743 heartbeat IPC: 2.58437 cumulative IPC: 2.55948 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  0 instructions:   11000001 cycles:    4360623 heartbeat IPC: 2.57157 cumulative IPC: 2.52258 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  1 instructions:   11000003 cycles:    4380526 heartbeat IPC: 2.51418 cumulative IPC: 2.51111 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  3 instructions:   11000003 cycles:    4570184 heartbeat IPC: 2.52030 cumulative IPC: 2.40691 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    4683588 heartbeat IPC: 2.59171 cumulative IPC: 2.56214 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    4749696 heartbeat IPC: 2.57021 cumulative IPC: 2.52648 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    4775433 heartbeat IPC: 2.53223 cumulative IPC: 2.51286 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    4964511 heartbeat IPC: 2.53596 cumulative IPC: 2.41716 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    5071284 heartbeat IPC: 2.57934 cumulative IPC: 2.56345 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   13000003 cycles:    5140120 heartbeat IPC: 2.56133 cumulative IPC: 2.52912 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  1 instructions:   13000000 cycles:    5168008 heartbeat IPC: 2.54728 cumulative IPC: 2.51548 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    5359834 heartbeat IPC: 2.52958 cumulative IPC: 2.42545 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  2 instructions:   14000002 cycles:    5456065 heartbeat IPC: 2.59888 cumulative IPC: 2.56595 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   14000001 cycles:    5522238 heartbeat IPC: 2.61699 cumulative IPC: 2.53520 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  1 instructions:   14000000 cycles:    5554620 heartbeat IPC: 2.58657 cumulative IPC: 2.52042 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  3 instructions:   14000000 cycles:    5755273 heartbeat IPC: 2.52884 cumulative IPC: 2.43255 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  2 instructions:   15000002 cycles:    5838788 heartbeat IPC: 2.61286 cumulative IPC: 2.56903 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   15000002 cycles:    5910478 heartbeat IPC: 2.57573 cumulative IPC: 2.53787 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  1 instructions:   15000001 cycles:    5943128 heartbeat IPC: 2.57395 cumulative IPC: 2.52392 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  3 instructions:   15000000 cycles:    6148917 heartbeat IPC: 2.54037 cumulative IPC: 2.43945 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    6227493 heartbeat IPC: 2.57264 cumulative IPC: 2.56925 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    6302499 heartbeat IPC: 2.55088 cumulative IPC: 2.53868 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    6330705 heartbeat IPC: 2.58013 cumulative IPC: 2.52736 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    6543557 heartbeat IPC: 2.53396 cumulative IPC: 2.44515 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  2 instructions:   17000003 cycles:    6614603 heartbeat IPC: 2.58325 cumulative IPC: 2.57007 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   17000003 cycles:    6690193 heartbeat IPC: 2.57936 cumulative IPC: 2.54103 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  1 instructions:   17000002 cycles:    6717772 heartbeat IPC: 2.58354 cumulative IPC: 2.53060 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    6938477 heartbeat IPC: 2.53216 cumulative IPC: 2.45011 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  2 instructions:   18000001 cycles:    7001614 heartbeat IPC: 2.58390 cumulative IPC: 2.57084 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   18000000 cycles:    7070387 heartbeat IPC: 2.63023 cumulative IPC: 2.54583 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  1 instructions:   18000000 cycles:    7103161 heartbeat IPC: 2.59478 cumulative IPC: 2.53408 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  3 instructions:   18000001 cycles:    7334455 heartbeat IPC: 2.52539 cumulative IPC: 2.45417 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  2 instructions:   19000003 cycles:    7386227 heartbeat IPC: 2.60002 cumulative IPC: 2.57236 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:    7475137 heartbeat IPC: 2.47066 cumulative IPC: 2.54176 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  1 instructions:   19000002 cycles:    7490196 heartbeat IPC: 2.58375 cumulative IPC: 2.53665 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  3 instructions:   19000000 cycles:    7729054 heartbeat IPC: 2.53422 cumulative IPC: 2.45826 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:    7768907 heartbeat IPC: 2.61314 cumulative IPC: 2.57436 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    7871986 heartbeat IPC: 2.51985 cumulative IPC: 2.54065 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:    7879659 heartbeat IPC: 2.56763 cumulative IPC: 2.53818 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:    8123833 heartbeat IPC: 2.53306 cumulative IPC: 2.46189 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  2 instructions:   21000000 cycles:    8152694 heartbeat IPC: 2.60561 cumulative IPC: 2.57584 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   21000001 cycles:    8259521 heartbeat IPC: 2.58041 cumulative IPC: 2.54252 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  1 instructions:   21000002 cycles:    8265950 heartbeat IPC: 2.58873 cumulative IPC: 2.54054 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  3 instructions:   21000003 cycles:    8516918 heartbeat IPC: 2.54399 cumulative IPC: 2.46568 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  2 instructions:   22000001 cycles:    8535084 heartbeat IPC: 2.61513 cumulative IPC: 2.57760 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  1 instructions:   22000002 cycles:    8652142 heartbeat IPC: 2.58939 cumulative IPC: 2.54272 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   22000003 cycles:    8662656 heartbeat IPC: 2.48056 cumulative IPC: 2.53964 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  3 instructions:   22000001 cycles:    8913274 heartbeat IPC: 2.52298 cumulative IPC: 2.46823 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  2 instructions:   23000003 cycles:    8948613 heartbeat IPC: 2.41822 cumulative IPC: 2.57023 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  1 instructions:   23000000 cycles:    9039856 heartbeat IPC: 2.57922 cumulative IPC: 2.54429 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:    9076020 heartbeat IPC: 2.41917 cumulative IPC: 2.53415 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  3 instructions:   23000000 cycles:    9306664 heartbeat IPC: 2.54200 cumulative IPC: 2.47135 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:    9361862 heartbeat IPC: 2.41984 cumulative IPC: 2.56359 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:    9428288 heartbeat IPC: 2.57445 cumulative IPC: 2.54553 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:    9507949 heartbeat IPC: 2.31520 cumulative IPC: 2.52420 (Simulation time: 0 hr 2 min 30 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:    9702052 heartbeat IPC: 2.52916 cumulative IPC: 2.47370 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  2 instructions:   25000000 cycles:    9773017 heartbeat IPC: 2.43217 cumulative IPC: 2.55806 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  1 instructions:   25000003 cycles:    9813751 heartbeat IPC: 2.59429 cumulative IPC: 2.54745 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   25000001 cycles:    9958994 heartbeat IPC: 2.21708 cumulative IPC: 2.51029 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  3 instructions:   25000001 cycles:   10097184 heartbeat IPC: 2.53080 cumulative IPC: 2.47594 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  2 instructions:   26000001 cycles:   10190062 heartbeat IPC: 2.39783 cumulative IPC: 2.55151 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  1 instructions:   26000003 cycles:   10197579 heartbeat IPC: 2.60533 cumulative IPC: 2.54963 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   10379882 heartbeat IPC: 2.37593 cumulative IPC: 2.50485 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  3 instructions:   26000003 cycles:   10490111 heartbeat IPC: 2.54501 cumulative IPC: 2.47853 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  1 instructions:   27000002 cycles:   10591996 heartbeat IPC: 2.53539 cumulative IPC: 2.54909 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  2 instructions:   27000002 cycles:   10866187 heartbeat IPC: 1.47902 cumulative IPC: 2.48477 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  3 instructions:   27000003 cycles:   10885209 heartbeat IPC: 2.53102 cumulative IPC: 2.48043 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   27000002 cycles:   10900334 heartbeat IPC: 1.92141 cumulative IPC: 2.47699 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   10979467 heartbeat IPC: 2.58083 cumulative IPC: 2.55021 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   11254291 heartbeat IPC: 2.57662 cumulative IPC: 2.48794 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   11280689 heartbeat IPC: 2.52857 cumulative IPC: 2.48212 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   11296523 heartbeat IPC: 2.52404 cumulative IPC: 2.47864 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  1 instructions:   29000003 cycles:   11364076 heartbeat IPC: 2.60005 cumulative IPC: 2.55190 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  2 instructions:   29000003 cycles:   11635171 heartbeat IPC: 2.62551 cumulative IPC: 2.49244 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  3 instructions:   29000002 cycles:   11673700 heartbeat IPC: 2.54446 cumulative IPC: 2.48422 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:   29000003 cycles:   11684245 heartbeat IPC: 2.57918 cumulative IPC: 2.48197 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  1 instructions:   30000000 cycles:   11750256 heartbeat IPC: 2.58946 cumulative IPC: 2.55314 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  2 instructions:   30000001 cycles:   12020130 heartbeat IPC: 2.59767 cumulative IPC: 2.49581 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  3 instructions:   30000001 cycles:   12067240 heartbeat IPC: 2.54104 cumulative IPC: 2.48607 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   12075961 heartbeat IPC: 2.55286 cumulative IPC: 2.48427 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  1 instructions:   31000002 cycles:   12138866 heartbeat IPC: 2.57328 cumulative IPC: 2.55378 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  2 instructions:   31000000 cycles:   12401602 heartbeat IPC: 2.62142 cumulative IPC: 2.49968 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   31000003 cycles:   12460836 heartbeat IPC: 2.59825 cumulative IPC: 2.48779 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  3 instructions:   31000001 cycles:   12462465 heartbeat IPC: 2.53020 cumulative IPC: 2.48747 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   12527785 heartbeat IPC: 2.57122 cumulative IPC: 2.55432 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   12784118 heartbeat IPC: 2.61427 cumulative IPC: 2.50311 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   12852246 heartbeat IPC: 2.55486 cumulative IPC: 2.48984 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   12856485 heartbeat IPC: 2.53794 cumulative IPC: 2.48902 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  1 instructions:   33000002 cycles:   12917016 heartbeat IPC: 2.56917 cumulative IPC: 2.55477 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  2 instructions:   33000003 cycles:   13167761 heartbeat IPC: 2.60660 cumulative IPC: 2.50612 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  0 instructions:   33000001 cycles:   13237715 heartbeat IPC: 2.59424 cumulative IPC: 2.49288 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  3 instructions:   33000000 cycles:   13250755 heartbeat IPC: 2.53633 cumulative IPC: 2.49042 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  1 instructions:   34000001 cycles:   13304276 heartbeat IPC: 2.58224 cumulative IPC: 2.55557 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  2 instructions:   34000003 cycles:   13550337 heartbeat IPC: 2.61386 cumulative IPC: 2.50916 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:   34000002 cycles:   13642983 heartbeat IPC: 2.46751 cumulative IPC: 2.49212 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  3 instructions:   34000003 cycles:   13644179 heartbeat IPC: 2.54179 cumulative IPC: 2.49191 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  1 instructions:   35000002 cycles:   13694577 heartbeat IPC: 2.56213 cumulative IPC: 2.55576 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  2 instructions:   35000002 cycles:   13935615 heartbeat IPC: 2.59553 cumulative IPC: 2.51155 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  3 instructions:   35000003 cycles:   14033802 heartbeat IPC: 2.56658 cumulative IPC: 2.49398 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:   35000000 cycles:   14034824 heartbeat IPC: 2.55205 cumulative IPC: 2.49380 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   14083357 heartbeat IPC: 2.57214 cumulative IPC: 2.55621 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   14319804 heartbeat IPC: 2.60288 cumulative IPC: 2.51400 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   14418293 heartbeat IPC: 2.60777 cumulative IPC: 2.49683 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   14427214 heartbeat IPC: 2.54186 cumulative IPC: 2.49528 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  1 instructions:   37000000 cycles:   14470435 heartbeat IPC: 2.58346 cumulative IPC: 2.55694 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  2 instructions:   37000001 cycles:   14703345 heartbeat IPC: 2.60729 cumulative IPC: 2.51643 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:   37000001 cycles:   14801324 heartbeat IPC: 2.61076 cumulative IPC: 2.49978 (Simulation time: 0 hr 3 min 56 sec) 
